cohort,par_ventile,tier,tier_name,par_mean,k_mean,k_rank,k_top1pc,k_top5pc,k_top10pc,k_q5,k_q4,k_q3,k_q2,k_q1,k_nowork,married,k_median,k_median_nozero,count,tot_count,density
1980,3,10,Four-year for-profit,18500,31000,.4858355808268833,0.001198322,0.019772319,0.055122826,.1563810706138611,0.195925698,.2480527311563492,.2312762141227722,.1683642864227295,.1563810706138611,.3031755685806274,26400,30700,1669,32980,0.050606428
1980,3,11,Two-year for-profit,18600,31800,.4954633601699562,0,0.022648083,0.048780486,.1515679508447647,.2334494739770889,.2421602755784988,.1968641132116318,.1759581863880158,.1585365831851959,.3571428656578064,29200,33800,574,10584,0.054232804
1980,3,12,Less than two-year schools of any type,18300,20500,.3870254834026689,0,0,0.020408163,0.074829929,0.129251704,.2312925159931183,.3401360511779785,.2244897931814194,.2108843475580216,.3333333432674408,14700,21900,147,2906,0.050584997
1980,3,13,Attending college with insufficient data,18500,28000,.4574546252279311,0.002375988,0.017698687,0.044319451,.1118653938174248,.1819327920675278,.2687290906906128,.2639771103858948,.1734956055879593,.1580274403095245,.3411239981651306,22800,27700,20623,393575,0.052399162
1980,3,14,Not in college between the ages of 19-22,18500,16700,.3324954465041439,0.000548287,0.005615216,0.014926643,0.043834607,.1026242134485774,.2004934586501458,.2985895728812288,.3544581327945161,.3315435154612138,.2403860686236028,10200,19800,105784,1352057,0.078239305
1980,4,1,Ivy Plus,23100,99900,0.694654548,.1063829809427261,.2819148898124695,.4095744788646698,0.542553186,.1489361673593521,0.079787232,0.079787232,.1489361673593521,.1436170190572739,.4627659618854523,63700,75100,188,17653,0.010649748
1980,4,2,Other elite schools (public and private),23000,79300,.6875355247893087,0.056603774,.2087264209985733,.3431603908538818,.5106132030487061,.1721698045730591,.1049528270959854,0.094339624,.1179245263338089,.1120283007621765,.4469339549541473,58900,65800,848,60703,0.013969656
1980,4,3,Highly selective public,23100,64400,.6518158769144733,0.022308439,.1304558664560318,.2429679930210114,.4146459698677063,.2284190058708191,.1348205655813217,.1115421950817108,.1105722635984421,.1037827357649803,.5179437398910523,49600,54400,2062,126735,0.01627017
1980,4,4,Highly selective private,23100,60300,.6442881480217196,0.030465949,.1451612859964371,.2706093192100525,.4193548262119293,.2043010741472244,.1200716868042946,.1397849470376968,.1164874583482742,.1111111119389534,.5107526779174805,48300,54500,558,42920,0.013000932
1980,4,5,Selective public,23100,42200,.5690528188104238,0.008081611,0.051603075,.1124138832092285,.2418521493673325,.2586115598678589,.2179385274648666,.1589162647724152,.1226815059781075,.1121489107608795,.4801271855831146,36300,40400,15096,616241,0.024496909
1980,4,6,Selective private,23100,45200,.5814475105491722,0.009803922,0.074142158,.1513480395078659,.2959558963775635,.2356004863977432,.1764705926179886,.1587009876966476,.1332720518112183,.1219362765550613,.5067402124404907,38700,43500,3264,149238,0.021871105
1980,4,7,Nonselective four-year public,23000,32000,.4971933224536114,0.003013699,0.021917809,0.052602738,.1438356190919876,.2320547997951508,0.246575341,.2284931540489197,.1490411013364792,0.138630137,.4008219242095947,27800,32600,3650,77371,0.047175298
1980,4,8,Nonselective four-year private not-for-profit,23100,31400,.4725492043717148,0.007434944,0.027881041,0.059479553,.1635687798261643,.1654275059700012,.2527880966663361,0.230483279,.1877323389053345,.1802974045276642,.4423791766166687,23800,29700,538,17937,0.029993867
1980,4,9,Two-year (public and private not-for-profit),23100,30200,.4806767846984067,0.001499068,0.018272426,0.051413987,.1340653151273727,.2130702584981918,.2574345767498016,.2261567115783691,.1692731529474258,.1544850468635559,.3962806761264801,25800,30900,24682,614500,0.040165989
1980,4,10,Four-year for-profit,23100,31500,0.489273754,0.002721829,0.021774633,0.060968973,.1491562277078629,.2139357626438141,.2367991358041763,0.232988566,.1671203076839447,.1507893353700638,.3298856914043427,26000,32100,1837,32980,0.055700424
1980,4,11,Two-year for-profit,23000,30300,.4753725312014954,0.004975124,0.013266998,0.051409617,.1409618556499481,.2172470986843109,.2321724742650986,.2172470986843109,.1923714727163315,.1807628571987152,.3416252136230469,26000,32600,603,10584,0.056972789
1980,4,12,Less than two-year schools of any type,23000,19900,.3705397457536047,0,0.016666668,0.022222223,0.061111111,0.116666667,.2333333343267441,0.327777773,.2611111104488373,.2166666686534882,0.300000012,13500,19500,180,2906,0.061940812
1980,4,13,Attending college with insufficient data,23000,29000,.4684541368937439,0.00186282,0.018628201,0.046140619,.1198414191603661,.1967424601316452,.2650936245918274,0.250382125,.1679403930902481,.1532288938760757,.3520729839801788,24200,29000,20936,393575,0.053194436
1980,4,14,Not in college between the ages of 19-22,23000,17500,.3420121004435692,0.000483573,0.005477208,0.015859231,0.047824415,.1112810736924372,.2066338314174809,.2924532840693894,.3418073773473505,.3196123436261417,.2526127735010397,11100,20600,101329,1352057,0.074944326
1980,5,1,Ivy Plus,27700,96300,.7313172505112534,.1097046434879303,0.350210965,.4472573697566986,.5822784900665283,.1729957759380341,0.050632913,0.06329114,.1308016926050186,.1308016926050186,.4388185739517212,73300,82600,237,17653,0.01342548
1980,5,2,Other elite schools (public and private),27800,80000,.7094597718295961,0.067491561,.2339707463979721,.3790776133537293,.5455567836761475,.1653543263673782,0.083239593,.1068616434931755,0.098987624,0.092238471,.5129358768463135,63700,70500,889,60703,0.014645075
1980,5,3,Highly selective public,27700,58500,.6578154201702596,0.025363825,.1243243217468262,.2395010441541672,.4182952046394348,0.222869024,.1534303575754166,.1081081107258797,0.097297296,0.09147609,0.523492694,50000,54000,2405,126735,0.018976605
1980,5,4,Highly selective private,27700,63600,.6662664914557093,0.031700287,0.157060519,.2723343074321747,0.455331415,.2002881914377213,.1340057700872421,0.112391934,0.097982712,0.095100865,.5518732070922852,51900,58000,694,42920,0.016169618
1980,5,5,Selective public,27700,42600,.5747093963443473,0.007413894,0.051838879,.1154115572571755,.2447168678045273,.2705779373645783,.2130180895328522,.1530064195394516,.1186806783080101,.1079976633191109,.4846468269824982,37200,40600,17130,616241,0.027797566
1980,5,6,Selective private,27700,45700,.5866965559545321,0.009617954,0.071867488,.1504141092300415,.2901416122913361,.2492652982473373,.1896874159574509,0.140528992,.1303766965866089,.1231632381677628,.5102858543395996,38900,43500,3743,149238,0.025080744
1980,5,7,Nonselective four-year public,27700,32500,.4998762409357742,0.001830065,0.024836602,0.054640524,.1471895426511765,.2355555593967438,.2522875964641571,0.210457519,.1545097976922989,.1430065333843231,.4007843136787415,28800,33200,3825,77371,0.049437128
1980,5,8,Nonselective four-year private not-for-profit,27700,30900,.4841447351364663,0.001582279,0.020569621,0.060126584,.1582278460264206,.1946202516555786,0.25,.2120253145694733,.1851265877485275,.1645569652318955,.4636076092720032,25800,31100,632,17937,0.035234432
1980,5,9,Two-year (public and private not-for-profit),27700,30800,.4846882581455861,0.001514807,0.019238051,0.054267969,.1407255977392197,.2123002409934998,.2583882510662079,.2192304730415344,.1693554520606995,0.154623955,.4069150984287262,26600,31600,26406,614500,0.042971522
1980,5,10,Four-year for-profit,27700,31800,.4957767315340565,0.00054407,0.020130577,0.060935799,.1556039154529572,.2208922803401947,.2486398220062256,.2165397107601166,0.158324271,.1479869484901428,.3482045829296112,27700,33200,1838,32980,0.055730746
1980,5,11,Two-year for-profit,27600,32400,.4996280426771338,0,0.028192371,0.061359867,.1542288511991501,0.238805965,.2189054787158966,.2238806039094925,.1641791015863419,.1575456112623215,.3747926950454712,28200,34600,603,10584,0.056972789
1980,5,12,Less than two-year schools of any type,27600,28200,.4255168212247066,0.005464481,0.005464481,0.038251366,0.076502733,.1693989038467407,.2513661086559296,.3005464375019074,0.202185795,.1803278625011444,.3224043846130371,18400,24800,183,2906,0.062973159
1980,5,13,Attending college with insufficient data,27700,30100,0.475907043,0.002460196,0.020842036,0.050828576,.1310402452945709,0.199275866,.2607807517051697,.2436058074235916,.1652973145246506,.1519287079572678,.3666620254516602,25100,30000,21543,393575,0.054736708
1980,5,14,Not in college between the ages of 19-22,27600,18100,.3502753917547634,0.000407775,0.005886597,0.017220648,0.051431916,.1195407828135926,.2119906704020487,.2838531641174473,.3331834720514947,.3106931151558104,.2686713879298334,11600,21600,95641,1352057,0.070737402
1980,6,1,Ivy Plus,32800,135700,.7353834583980512,.1583011597394943,.3397683501243591,.4671814739704132,.6138995885848999,.1196911185979843,0.077220075,0.073359072,.1158301159739494,.1081081107258797,.5019304752349854,72000,83100,259,17653,0.014671727
1980,6,2,Other elite schools (public and private),32700,75500,.6923662961900382,0.057392996,.2091439664363861,.3424124419689179,.5077821016311646,.1848248988389969,.1089494153857231,0.091439687,0.10700389,.1021400764584541,.5233463048934937,58500,64400,1028,60703,0.016934913
1980,6,3,Highly selective public,32600,59800,.6591494925922687,0.028720627,.1312942951917648,.2443118244409561,.4084296822547913,.2454308122396469,.1357702314853668,.1167474836111069,0.093621783,0.086534873,.5624766945838928,49300,52900,2681,126735,0.021154377
1980,6,4,Highly selective private,32600,63600,.6566571126704641,0.042416453,.1593830287456513,.2622107863426209,.4447300732135773,.1992287933826447,.1285347044467926,.1156812310218811,.1118251904845238,.1041131094098091,.5501285195350647,50300,56800,778,42920,0.018126747
1980,6,5,Selective public,32600,43700,.5799281769586558,0.008835897,0.053387981,.1162505969405174,.2534731328487396,.2701868414878845,.2095597982406616,.1504763960838318,.1163038238883019,.1067227348685265,.5097674131393433,38000,41700,18787,616241,0.030486449
1980,6,6,Selective private,32600,46900,.5966361131521064,0.009436133,0.068584584,0.149367094,.2943613231182098,.2623705267906189,.1829689294099808,.1399309486150742,0.120368242,.1104718074202538,.5362485647201538,40300,44600,4345,149238,0.029114569
1980,6,7,Nonselective four-year public,32600,32600,.5027348015269991,0.00153335,0.020189114,0.057245079,.1558906137943268,.2371581941843033,.2425249218940735,.2057245075702667,.1587017625570297,.1474571973085403,.4441604912281036,29000,33900,3913,77371,0.050574505
1980,6,8,Nonselective four-year private not-for-profit,32600,34600,.5069452244002615,0.006514658,0.029315962,0.063517913,.1644951105117798,.2214983701705933,.2703582942485809,.1921824067831039,.1514658033847809,.1368078142404556,.4674267172813416,28300,33200,614,17937,0.034230919
1980,6,9,Two-year (public and private not-for-profit),32600,31600,0.491407493,0.002217374,0.021208111,0.055112477,.1433425098657608,0.225564182,0.249025434,.2177676111459732,.1643002778291702,.1512463837862015,.4256643056869507,27400,32400,27961,614500,0.045502034
1980,6,10,Four-year for-profit,32600,36800,.5126789307127555,0.001563314,0.025013028,0.07556019,.1803022474050522,.2261594533920288,.2417926043272018,.1928087472915649,.1589369475841522,.1464304327964783,.3559145331382752,29400,34500,1919,32980,0.05818678
1980,6,11,Two-year for-profit,32500,33400,.5038687893456986,0.004491018,0.023952097,0.053892214,.1586826294660568,0.242514968,.2559880316257477,.1646706610918045,0.17814371,.1691616773605347,0.378742516,29300,35200,668,10584,0.063114135
1980,6,12,Less than two-year schools of any type,32600,25600,.4233874837982073,0.006802721,0.034013607,0.054421768,.1088435351848602,.1156462579965591,.2517006695270538,.3401360511779785,.1836734712123871,.1700680255889893,.2857142984867096,17400,22500,147,2906,0.050584997
1980,6,13,Attending college with insufficient data,32600,31800,.4819785670085852,0.003029747,0.022952626,0.055866692,.1360631585121155,0.209190235,.2605122923851013,.2264506071805954,.1677836924791336,.1543793678283691,.3954278230667114,25900,31100,21784,393575,0.055349044
1980,6,14,Not in college between the ages of 19-22,32500,19100,.3605022475879552,0.000561143,0.007162819,0.019529961,0.05685144,.1275113897812796,.2179653612879216,.2770393715703991,.3206324419453276,.2981977345459169,.2885593057355576,12700,22600,90886,1352057,0.067220539
1980,7,1,Ivy Plus,37900,106900,0.722101372,.1273408234119415,.3220973908901215,.4419475793838501,0.584269643,.1273408234119415,0.093632959,0.089887641,.1048689112067223,.1048689112067223,.5243445634841919,73900,79400,267,17653,0.015124908
1980,7,2,Other elite schools (public and private),38000,76200,.6992012460810346,0.054338299,.2261174470186234,.3391761481761932,.5127081274986267,.1945661753416061,.1007887795567513,0.08939527,.1025416329503059,0.09991236,0.49605608,58500,65200,1141,60703,0.018796435
1980,7,3,Highly selective public,38000,59700,.6692837230002988,0.01911038,.1327841877937317,.2467874735593796,.4194398820400238,0.250411868,.1357495933771133,.1067545339465141,0.087644152,0.08072488,.5515650510787964,50600,54000,3035,126735,0.023947607
1980,7,4,Highly selective private,38000,62100,.6468370388684233,0.03539823,.1548672616481781,0.258849561,.4225663840770721,.2101769894361496,0.125,.1183628290891647,.1238938048481941,.1183628290891647,.5553097128868103,51000,56100,904,42920,0.021062442
1980,7,5,Selective public,37900,44800,.5865759994506372,0.008250983,0.05761297,.1271227151155472,.2664779722690582,.2682529091835022,.2052192240953445,.1451597362756729,.1148901432752609,.1049122139811516,.5226422548294067,38600,42200,20846,616241,0.033827675
1980,7,6,Selective private,37900,48100,.6024154596926618,0.012136888,0.07500995,.1520095467567444,.3141663372516632,.2433346658945084,.1874253898859024,0.138081968,.1169916465878487,.1082371696829796,.5694389343261719,40800,45000,5026,149238,0.03367775
1980,7,7,Nonselective four-year public,38000,34000,.5113752797592341,0.003968254,0.023809524,0.06084656,.1661375612020493,.2391534447669983,0.247883603,0.194708988,.1521164029836655,.1402116417884827,.4526455104351044,29900,34700,3780,77371,0.048855514
1980,7,8,Nonselective four-year private not-for-profit,38000,34400,0.504491082,0.002877698,0.037410073,0.079136692,.1827338188886643,.2086330950260162,.2258992791175842,.2215827405452728,.1611510813236237,0.149640292,.5366906523704529,29700,34400,695,17937,0.038746725
1980,7,9,Two-year (public and private not-for-profit),37900,32500,.4996753441040047,0.002045269,0.021441232,0.059619579,.1559176445007324,.2301268130540848,.2429779171943665,.2086174041032791,.1623602360486984,.1473616063594818,.4437892138957977,28500,33500,29336,614500,0.047739626
1980,7,10,Four-year for-profit,37900,34100,.5192288268644815,0,0.024466423,0.066631965,.1764705926179886,.2337324321269989,.2550754845142365,.1900052130222321,.1447162926197052,.1322228014469147,.3690786063671112,30200,35100,1921,32980,0.058247423
1980,7,11,Two-year for-profit,37900,35000,0.524426738,0.001615509,0.024232633,0.066235863,.1825525015592575,.2487883716821671,.2197092026472092,.2084006518125534,.1405492722988129,.1260096877813339,.3844911158084869,30700,35500,619,10584,0.058484505
1980,7,12,Less than two-year schools of any type,37900,24700,.4351006482956149,0,0,0.042944785,0.104294479,.1533742398023605,.2515337467193604,.3128834366798401,.1779141128063202,.1533742398023605,.4233128726482391,19100,24100,163,2906,0.056090847
1980,7,13,Attending college with insufficient data,37900,32200,0.491386014,0.00351922,0.026168562,0.060954701,0.149386391,.2153492122888565,.2481952756643295,.2236960828304291,.1633730381727219,.1495668590068817,.4159899055957794,27000,32100,22164,393575,0.056314552
1980,7,14,Not in college between the ages of 19-22,37900,20200,.3706510281034983,0.000663771,0.007266545,0.020588544,0.062371177,.1369114827788997,.2220837724558243,.2689203791093092,.3097131779608729,.2880416535734804,.3067786205546217,13800,23600,85873,1352057,0.063512855
1980,8,1,Ivy Plus,43800,114000,.7415437801872136,.1428571492433548,.3474026024341583,.4545454680919647,.6103895902633667,0.129870132,0.074675322,0.087662339,0.097402595,0.094155841,.5194805264472961,72900,81100,308,17653,0.017447459
1980,8,2,Other elite schools (public and private),43800,75200,.6944032713922637,0.055993691,.2113564610481262,.3343848586082459,.4992113709449768,.2089905291795731,.1017350181937218,0.080441639,.1096214503049851,.1009463742375374,.5268138647079468,57700,64000,1268,60703,0.020888589
1980,8,3,Highly selective public,43800,61500,.6645641412924205,0.028742174,0.133750707,.2509960234165192,.4120660126209259,.2492885589599609,0.147125781,0.095902108,0.095617533,0.08793398,.5893568396568298,48800,53200,3514,126735,0.027727147
1980,8,4,Highly selective private,43800,62200,.6734931423389928,0.026641294,.1446241736412048,0.259752631,.4386298656463623,.2264509946107864,.1408182680606842,0.108468123,0.085632734,0.078972407,.5594671964645386,51300,55600,1051,42920,0.024487418
1980,8,5,Selective public,43800,45500,.5923687242860168,0.009294245,0.060890336,.1301194280385971,.2747882604598999,.2732247412204742,.1987839341163635,.1389793753623962,.1142236664891243,.1037133559584618,0.54640609,39600,43200,23025,616241,0.037363629
1980,8,6,Selective private,43800,47300,.6012398402851982,0.010253643,0.066918507,.1507465392351151,.3058103919029236,.2577801644802094,.1840258985757828,.1338370144367218,.1185465008020401,.1091923043131828,0.580500066,41100,45100,5559,149238,0.037249226
1980,8,7,Nonselective four-year public,43800,33300,.5131588499841289,0.001214772,0.021137027,0.059280854,.1542759984731674,.2602040767669678,.2446549981832504,0.190476194,.1503887325525284,.1367832869291306,.4774052500724793,30900,35000,4116,77371,0.053198227
1980,8,8,Nonselective four-year private not-for-profit,43900,32900,.5059858716493604,0.001371742,0.020576132,0.067215361,.1755829900503159,0.22908093,0.22908093,.2057613134384155,.1604938209056854,.1426611840724945,.5390946269035339,29500,34800,729,17937,0.040642248
1980,8,9,Two-year (public and private not-for-profit),43800,33200,.5035751942746439,0.001957522,0.024110144,0.063652083,.1611366719007492,.2326514571905136,.2399269193410873,.2046588957309723,.1616260409355164,.1488369107246399,.4585168361663818,28900,34000,30651,614500,0.049879577
1980,8,10,Four-year for-profit,43700,35500,.5264923475353233,0.002541942,0.03202847,0.080833755,.1886121034622192,0.226741225,.2521606385707855,.1886121034622192,.1438739150762558,.1347229331731796,.3782409727573395,31300,35400,1967,32980,0.059642207
1980,8,11,Two-year for-profit,43700,33500,.5193249827638086,0,0.011513158,0.060855262,0.1875,.2253289520740509,.2549342215061188,.1842105239629746,0.148026317,0.133223683,0.414473683,31600,34900,608,10584,0.0574452
1980,8,12,Less than two-year schools of any type,43800,24700,.4225244935198762,0,0.011299435,0.028248588,0.084745765,.1920903921127319,.2316384166479111,.2598870098590851,.2316384166479111,.2203389853239059,.3785310685634613,19800,29000,177,2906,0.060908465
1980,8,13,Attending college with insufficient data,43800,32900,0.497278945,0.003717301,0.027489673,0.065580539,.1552088111639023,.2234052270650864,0.244240478,.2147315293550491,.1624139547348023,.1480954587459564,.4463974237442017,27900,32900,21790,393575,0.055364289
1980,8,14,Not in college between the ages of 19-22,43700,21200,.3818167729838056,0.000839423,0.008418922,0.023355718,0.069647444,.1468373487760342,.2239655282161872,0.262665421,.2968842481181493,.2762813586603726,0.328856404,14900,24600,81008,1352057,0.059914634
1980,9,1,Ivy Plus,50200,108800,.7248224527130285,.1256684511899948,.3235294222831726,.4572192430496216,.5882353186607361,.1256684511899948,0.096256681,0.077540107,.1122994646430016,.1069518700242043,.5481283664703369,71500,83400,374,17653,0.021186201
1980,9,2,Other elite schools (public and private),50200,89400,.7043543484978663,0.066951565,.2393162399530411,.3511396050453186,.5299145579338074,.1745014190673828,.1082621067762375,0.089743592,0.097578347,0.094729342,.5299145579338074,60400,65300,1404,60703,0.023129005
